,Title,Distance,Explain,DriveCourseID,Image,LocalID,URL
449,춘천대교,,"의암호 위에 떠 있는 섬 중도에 자리한 레고랜드 테마파크와 춘천 시내를 연결하는 대교다. 2019년 올해의 토목 구조상에서 금상을 수상한 건축물로, 다리 위 케이블을 연결한 원형 탑이 인상적이다. 다채로운 조명이 빛나는 야경 명소이자 시원하게 달리기 좋은 드라이브 명소로 사랑받고 있다. 춘천의 다양한 모습을 12가지 이미지로 구현한 화려한 분수쇼도 볼거리 중 하나로 매일 저녁 3회(20:00, 21:00, 22:00) 진행된다. 드라마 <스물다섯 스물하나>에서 김태리와 남주혁이 무지개를 바라보는 장면이 촬영된 장소이기도 하다.",450,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=32c45fc4-aca2-4ec5-940c-a5e1d1945c9c,2,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=1ee41394-2efa-4ae3-9ffb-e8b29c94201b&big_category=A02&mid_category=A0205&big_area=32
450,오이도 빨강등대,,"오이도 빨강등대는 어촌 체험 관광 마을 조성 사업의 일환으로 2005년도에 건립된 해양 관광 기반 시설이다. 강렬한 붉은색이 인상적인데, 연인들의 데이트 코스와 사진 애호가들의 주목을 받고 있다. 1층 전시관에서는 시흥의 문화, 관광, 역사 등 다양한 정보를 접할 수 있으며, 오이도 등대 공방에서 체험키트를 구입 후 비누, 썬캐쳐 등 바다 관련 DIY 제품을 만드는 체험을 할 수 있다. 전망대에서는 시화공단, 배곧 신도시, 인천 송도 신도시 등의 모습을 볼 수 있으며, 빨강등대 1층과 이어져 있는 [시흥꿈상회]는 오이도를 포함해서 시흥 관련 기념품을 구입할 수도 있다.",451,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=030c844a-712f-42e6-a9e0-777716af45d8,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=8b7267f0-58b0-4273-9bb9-39dfc4fc55a4&big_category=A02&mid_category=A0205&big_area=31
451,율봉근린공원,,"청주시 율량동에 있는 율동근린공원은 상당산성이 발원지인 율량천과 마주 보고 있다. 도심 속에 위치해 있으며 커다란 나무들과 꽃나무, 잔디 등으로 아름답고 정갈하게 정비되어 있어 꼬마 아이들의 숲 체험 장소로도 적당한 곳이다. 잘 정돈된 산책길과 벤치 등이 있고 주변에 둘려있는 상당산성, 우암산 등의 풍경도 모두 볼 수 있어 아늑한 쉼터로 좋은 곳이다. 또한 드넓은 잔디밭이 있어 공놀이하기 좋고 아이들이 맘껏 뛰어놀기에도 좋은 곳이다. 주차장 옆 입구에는 율동스마트도서관이 설치되어 24시간 연중무휴로 운영되고 있다. 이곳에서는 차량에서 대출 반납하는 북 드라이브 서비스를 제공하고, 도서의 대출과 반납이 이루어지며 상호 대차 서비스를 운영하고 있다.
충청 병영 옛 건물이 이전되어 있고 통신 학습 광장이 마련되어 있어 여러 조각과 조형물을 통해 예전 통신방법을 알 수 있게 꾸며져 있다. 공원 내 전통놀이마당에서는 사방치기, 오징어게임 등 아이들이 즐겁게 뛰놀 수 있는 공간을 마련했으며 어른들도 옛 추억을 되살리며 이용할 수 있다.",452,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ee6290ce-1d30-4d31-a18c-73725dd66e06,3,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ca46bd32-975a-4d13-b9ad-1f95c2b85f2a&big_category=A02&mid_category=A0202&big_area=33
452,호명산드라이브코스,,"청평호와 호명산이 만든 드라이브코스이다. 사계절 좋으나 단풍이 있는 10월 말과 11월 초가 절정이다. 코스는 두 가지로 가장 잘 알려진 코스는 청평댐 입구 교차로에서 시작하여 75번 국도인 북한강을 끼고 가다가 가평대교, 신천교차로를 지나 37번 국도로 접어들어 청평대교까지의 약 30km의 길이다. 산과 호수가 단풍과 잘 어울린다. 북한강 주변에는 카페가 여럿 있고 중간에 주차할 곳이 있어 잠시 쉬어갈 수도 있다. 두 번째 길은 상지길이라 불리는 길로 가평읍과 청평면 사이에 위치한 호명산을 횡단하는 가평군 상지로 78~가평읍 복장리 319-1 간의 약 12km의 길이다. 구불구불한 길로 가끔 1~2대 주차공간이 있다. 봄에는 아카시아 꽃, 가을에는 단풍을 볼 수 있다.",453,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d538f64d-a14f-48f7-8515-9512eecd0044,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=107ae7e0-8689-47ff-a76c-e5abed12d3cc&big_category=A03&mid_category=A0302&big_area=31
453,워커힐숲길,,"서울 광진구 워커힐숲길은 그랜드워커힐 호텔 인근에 있는 산책로로 워커힐 주차장부터 아차산 생태공원까지 총 774m의 산책로이다.
봄철 벚꽃길로도 유명하지만, 특히 도로변을 오색으로 물들인 가로수가 아름다운 풍경을 자아내 단풍 명소로 유명하다. 잘 포장된 도로가 있어서 워커힐숲길의 풍경을 눈에 담기 좋은 산책로, 드라이브 명소로도 유명하다.",454,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f18cc6c1-269b-4b66-a2a1-80f756f91742,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=8d5043af-7b1d-410f-b71c-281e31f78ac5&big_category=A03&mid_category=A0302&big_area=1
454,삼척항 - 새천년도로변,,"때 묻지 않은 천혜의 자연환경을 자랑하는 삼척은 사계절 낭만을 만끽할 수 있는 드라이브 명소로도 잘 알려져 있다. 새로운 밀레니엄을 맞아 개통된 새천년도로는 주변 경관과 함께 이미 전국적인 명소이다.
새천년도로는 삼척항에서 삼척해수욕장까지 난 4km의 짧은 구간이다. 새천년도로는 2000년 해맞이 사업을 육성하기 위해 만들어진 관광도로다. 삼척시는 기암괴석과 소나무 숲 등 동해안의 절경을 살려 정하동에서 교동까지 도로를 건설했다. 이 길을 따라 생겨난 가로등 조명과 바다 위 오징어 배 불빛, 그리고 하늘의 별빛이 어우러져 해안도로 최고의 야경 드라이브 코스를 만들어 냈다. 새천년도로는 중간중간 차를 멈추고 바다를 바라볼 수 있는 뷰 포인트가 있다.
2000년 시에서 건립한 소망의 탑은 일출을 바라보는 곳에 만들어졌다. 3만3천 명의 후원자 이름이 새겨진 3단의 타원형 탑은 1단 신혼부부, 2단 청소년, 3단 어린이의 소망석으로 이뤄졌다. 탑 아래에는 2000년 새로운 천 년을 기념하며 타임캡슐을 묻었고, 이곳에서 매년 새해 해맞이 행사가 열린다. 조각공원도 새천년해안도로 주변의 주요 볼거리 중 하나이다. 다양한 모습을 한 10여 점의 조각품이 바다를 바라보며 춤을 추듯 서 있다. 여름이면 야외무대에서 각종 음악회와 이벤트가 열려 다양한 볼거리도 제공한다. 근처에는 레스토랑, 카페 등 편의시설이 들어서 밤늦게까지 사람이 모여든다.
새천년도로의 끝 지점에는 하얀 모래가 일품인 삼척해수욕장이 펼쳐진다. 후진마을 앞에 위치해 원래는 후진해수욕장이라 불렸는데, 삼척해수욕장으로 이름을 바꿨다. 길이 1.2km, 폭 100m의 넓은 백사장과 울창한 송림이 어우러져 있어 여름 물놀이뿐 아니라 눈 덮인 겨울의 정취를 느끼기에도 좋다.",455,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cf4a3a5d-af5b-4004-a401-d5e92283b237,2,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=8e4f9eb3-8d35-4976-98a8-a54263daf43a&big_category=A03&mid_category=A0303&big_area=32
455,미시령옛길,,"대한민국의 강원도 고성군 토성면과 인제군 북면을 잇는 해발 826m의 고개이다. 진부령, 한계령과 함께 인근의 영동(속초시, 고성군)과 영서(인제군)를 넘는 주요 도로로 기능하였으나, 미시령터널의 개통 이후 미시령 및 인근의 고개를 넘는 차량의 수가 급감하였다. 직선도로가 거의 없는 구불구불한 길이다. 정상에는 휴게소가 있었으나, 현재는 철거되고 미시령탐방지원센터가 있다. 설악산 울산바위가 보이고, 봄에는 벚꽃, 여름에는 초록, 가을은 단풍, 겨울에는 설경, 사계절 자연의 아름다움을 모두 감상할 수 있다.",456,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c9937e14-abd5-4475-b9b4-8606e0026b02,2,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=533f4ce4-3511-4910-aacc-cd99f9a426c6&big_category=A03&mid_category=A0302&big_area=32
456,경천호,,"경천호는 문경팔경 중 하나로 경상북도 문경시에 위치하며 낙동강 지류인 금천을 막아서 만든 전형적인 계곡형 저수지로 물이 맑고 수심이 깊은 광활한 호수다. 1983년 6월에 착공하여 3년 6개월간의 공사 기간과 602억 원을 들여 1986년 12월에 준공하였다. 제방길이 368m, 높이 63.5m, 최대수심 57m이며 총 저수량 2,822만 톤으로 문경, 예천 2개 시군 9개 읍면에 76개 리동의 몽리 면적 3,400ha에 농업용수를 공급하여 준다.
적성리 황장산에서 발원한 수원이 골짜기마다 흐르던 개울과 함께 경천호를 가득 채운 경천댐은 무엇보다 공해 없는 맑은 물 수려한 경관으로 피서를 겸한 낚시터로 인기가 있다. 담수 초기에 향어 가두리 양식장에서 흘러나온 향어와 금천이란 이름 그대로 비단같이 물이 맑아 댐이 축조되기 전에도 메기, 피라미, 꺽지 등 민물고기의 보고로 1급 천렵지였는데 댐 조성 후 어종과 수량이 더욱 풍부해져 월척 붕어를 쉽게 낚을 수 있는 곳으로 유명하다. 최근에는 빙어 양식과 은어 방류로 강태공의 구미를 한층 돋우고 있다.
호수 주변에는 산책과 휴식을 취할 수 있는 데크와 정자가 조성되어 있고, 경천호가 조성되기 전 돌문안이라는 마을이 지금은 반쯤 물에 잠겨 돌문섬으로 남아 있다. 이곳은 문화체육관광부가 2013년 사진 찍기 좋은 녹색명소로 선정한 포토존이며 호수 주변은 드라이브 코스로도 유명하다.",457,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d83922f5-09fc-4fb5-bb00-9f1217d4c6e7,6,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=07ff4ea4-6647-48d9-b1fc-a17c4a9b495c&big_category=A03&mid_category=A0303&big_area=35
457,대청호,,"대전광역시와 충청북도 청주시, 옥천군, 보은군에 걸쳐 있는 인공호수이다. 1980년 대청댐이 완공되면서 조성되었다. 대전과 청주지역의 식수는 물론, 생활용수 및 공업용수를 공급하고 있다. 저수면적 72.8㎢, 호수길이 80km, 저수량 15억 톤으로 한국에서 3번째 큰 규모의 호수이다. 호수 위로 해발고도 200∼300m의 야산과 수목이 펼쳐져 드라이브 코스로 잘 알려져 있다. 철새와 텃새가 많이 날아들어 여름에는 상류에서 백로를 쉽게 볼 수 있다. 전망대에 오르면 주변 경관이 한눈에 내려다보이며, 1998년에 개관한 물홍보관은 입체 영상관과 수족관 등을 갖추고 있다.",458,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=08d74e20-3bb5-4893-b7cb-2b7c4848ef9e,3,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=394bc1f9-0d1b-420d-82ed-a8f4cc68f1da&big_category=A03&mid_category=A0303&big_area=33
458,팡팡캠핑장,,"서울에서 가까운 경기도 용인시 처인구 원삼면 동부로에 위치한 팡팡캠핑장은 울창한 나무숲과 전원주택지에 있는 캠핑장이다. 팡팡캠핑장은 문수봉 아래 와우정사 드라이브 코스에 있는데, 캠핑장은 3개 층으로 구성되어 있으며 캠핑사이트는 2층과 3층이다. 파쇄석을 기본으로 8 m×8m 11개가 있다. 펜션을 신축해 선택의 폭을 넓혔다. 캠핑장 공용시설은 깨끗하고, 소모품들도 잘 갖춰져 있다. 관리실은 매점과 같이 운영하며 어린이 캠퍼를 위한 트램펄린도 있다.",459,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fa663952-4800-4962-bc5f-b9b053879ead,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4f13526c-f8a8-41d7-9da2-78ba5d99b3a2&big_category=A03&mid_category=A0302&big_area=31
459,금진방파제,,"강릉시 옥계면 금진리 124-3에 위치한 금진방파제는 큰 방파제와 작은 방파제로 구분되는데, 길이는 큰 방파제 640m, 작은 방파제 210m 정도이다. 인근 묵호방파제에 비해 널리 알려져 있진 않지만 현지 낚시꾼들의 발길만큼은 예전부터 꾸준히 이어지던 곳이다. 동해권 일출 명소로 널리 알려진 정동진과도 지척에 있어 가족 나들이 출조 코스로도 제격이다. 호젓한 어촌마을의 정취가 잘 보전되어 있으며, 어자원 역시 풍부해 간소한 릴 찌낚시 채비에 민장대 정도만 준비해도 입질을 받아낼 수 있다.
남쪽을 향해 뻗어있는 두 방파제 모두에서 낚시가 이루어지나 수심이 좋은 큰 방파제에 더 많은 꾼들이 몰린다. 총 길이 640m에 이르는 큰 방파제는 수심이 깊어지는 중간 지점부터 등대 아래까지가 주요 포인트다. 작은 방파제는 등대 끝부분에서 외항권을 노리면 망상어와 벵에돔이 올라온다.",460,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=354dde02-8153-4136-8284-022d55abdd39,2,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=e8fdc053-8195-449c-bfa7-2a5d9c64a7d2&big_category=A03&mid_category=A0303&big_area=32
460,영흥어시장,,"대부도 섬 드라이브는 선재대교와 영흥대교를 건너 영흥도로 도착해서 여행하는 코스이다. 영흥도 버스터미널에 있는 수산물 시장인 영흥 어시장은 영흥도 관광객의 필수 코스이다. 바닷가 섬에서 싱싱한 수산물을 먹고자 하는 관광객에게 인기가 좋다. 수산시장에 마련된 회 센터에서 횟감을 골라 바로 먹는 회 식당과 조개구이 코너가 있다. 서해안답게 조개와 소라, 석화, 낙지, 새우 등 서해안 수산물이 많다.",461,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=76edc5ef-6255-4f25-9e09-2b79f119a5ca,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b2d3aa4e-e22f-487e-927d-674ef4860889&big_category=A04&mid_category=A0401&big_area=2
461,헤스티아,,"헤스티아글램핑은 경기도 가평군 청평면 청평댐 인근에 위치한 마이다스 리조트 단지 내에 있다. 호명산과 청평호와 북한강의 지류인 조종천이 인접해 있어 중인 각종 액티비티 체험이 가능한 대단위 캠핑 시설이다. ‘청평자연휴양림’ 입구와 가까워, 대중교통수단으로 접근이 가능하고 특히 진입로는 봄에 벚꽃 터널을 이루어 드라이브 코스로도 제격이다. 청평댐 아래 신청평대교를 통해 진입할 수 있다. 글램핑 객실과 수영장에서는 청평호가 시원하게 조망되며 가을에는 운두산, 오도산의 아름다운 단풍을 감상할 수 있다.
카바나 스타일의 글램핑 5동과 리조트로서 각종 부대시설이 준비되어 있다, 어린이를 위한 키즈 잼 놀이시설, 비움 하우스, 미니 동물원 이용이 가능하다. 사이트 뒤편으로는 넓은 원형 풀장이 있어서 연계 이용이 가능하다. 사이트 내에는 대형 프로젝션 빔과 양질의 스피커를 설치했다. 이용객들이 영화와 음악을 즐기면서 자연 속에서 힐링할 수 있도록 배려했다.",462,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8b3a1905-d0fe-4c83-add0-cfbcd3722f02,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a7416657-3627-40f5-8bea-3b838302ce00&big_category=A03&mid_category=A0302&big_area=31
462,썸머타임수상레저,,"산과 강을 함께 느낄 수 있는 위치의 썸머타임수상레저는 빠지는 넓지 않지만 자연을 맘껏 느끼며 수상 스포츠를 즐길 수 있는 곳이다. 수상레저 이용장에는 천막이 있어 그늘 아래서 무더위를 식힐 수 있다.
웨이크 보드나 수상스키 강습을 받고 라이딩도 할 수 있다. 모터보트도 운영하고 있어 스피드하게 강바람을 즐길 수 있다. 6종류의 물놀이 기구와, 넓은 워터파크에서 안전하고 즐겁게 물놀이도 할 수 있다.
외부 음식이나 주류 반입이 안되는 곳이고 매점에서 커피류, 먹거리, 간식거리 등을 판매한다. 주차공간이 넓어서 인지 단체 손님들이 많고 사장님이 친절해서 단골분들도 많다. 서울에서의 접근성도 좋고 오가며 드라이브 코스로도 좋다.",463,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ce605b63-f050-40ef-83fb-4ba0e1ff9fe7,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c3272a5f-e79e-499b-b7ff-090da65d3ddd&big_category=A03&mid_category=A0301&big_area=31
463,[영덕 블루로드] A코스 빛과 바람의 길,,"영덕 블루로드는 영덕 강구면의 강구항을 출발하여 축산항을 거쳐 고래불해수욕장에 이르는 약 50km의 길로 도보여행을 위한 해안길이다. 푸른 동해의 풍광과 해수욕장, 풍력단지, 대게원조마을, 축산항, 괴시리마을 등 풍부한 볼거리와 먹을거리가 여행의 즐거움을 더해주고 있다. 특히 가족이나 어린이를 동반하여 신재생에너지전시관 등을 둘러보며 환경의 중요성과 자연의 아름다움을 몸으로 느끼게 하는 친환경적인 생태여행을 즐겨본다면 잊지 못할 추억이 될 것이다. 각 구간별 블루로드 도장을 찍는 곳이 있으며 총 6구간을 완주하여 도장을 다 모으면 블루로드 종점인 고래불해수욕장 인근 병곡면사무소에서 블루로드 완주 기념 메달을 수령할 수 있다. 또한 구간별 백패킹 할 수 있는 캠핑장이 있다.

[영덕 블루로드] A코스는 영덕대게의 집산지인 강구항에서 시작한다. 주변 해안의 풍광과 물빛이 아름다운 강구항에서 고불봉을 지나면 이국적인 풍경의 풍력발전소(신재생에너지전시관)를 볼 수 있다. 빛의 거리를 거쳐 우리나라 최고의 해안 드라이브 코스 상에 위치하고 있는 해맞이공원까지 약 17.5km에 이르며 도보로 6시간 정도 소요된다.",464,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3a696e73-c3b2-45ed-8e2f-a5be8ac2c647,6,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=eec5362c-1f98-44ac-ab27-0b4f6041f664&big_category=A03&mid_category=A0302&big_area=35
464,알프스벨리 사계절썰매장,,"알프스 밸리는 강원도 춘천에 있는 사계절 놀이동산이다. 여름에는 시원하고 맑은 계곡물에서 워터슬라이드도 타고 물놀이를 즐길 수 있으며 겨울에는 눈썰매장에서 썰매를 탈 수 있다. 펜션과 함께 운영하고 있으며 펜션을 이용할 경우 시설 이용료는 무료이다. 계곡 수영장을 끼고 앉아서 쉴 수 있는 평상이 마련되어 있으며 따로 추가 요금을 내고 정자를 대여해서 편하게 쉴 수도 있다. 음식은 따로 준비해 와도 상관없으며 알프스 밸리에서 닭백숙과 닭볶음탕의 식사를 주문해서 먹어도 된다. 수심이 그리 깊지 않아 아이들이 놀기에 적당하다. 간단한 간식과 물, 음료 등을 판매하는 작은 매점도 있다.
알프스 밸리까지 가는 드라이브 길도 매우 아름다워 일석이조의 여행코스로 손색이 없다. 무더운 여름에는 시원한 계곡물에서 물놀이를 즐기고 겨울에는 눈앞으로 펼쳐진 아름다운 설경의 산을 바라보며 눈썰매도 즐길 수 있어 아이들과 함께 계절별로 추억을 만들기에 좋은 곳이다.",465,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4c01ea9f-9605-40b8-9caa-fed0ae68b8ad,2,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=cc263d1f-10e2-4543-8115-8f61c93e3010&big_category=A03&mid_category=A0302&big_area=32
465,동화야영장,,"팔공산 동화지구 캠핑장은 대구광역시 동구에 있다. 대구광역시청을 기점으로 경대교와 백안삼거리를 차례로 거치면 닿는데, 도착까지 걸리는 시간은 약 35분이다. 이곳은 대구 경북 지역의 대표적인 자연 명소로 이름 높은 팔공산에 있어서 자연 친화적인 캠핑을 만끽할 수 있다. 캠핑장은 7개 구역에 걸쳐 일반 캠핑장 44면을 마련했다. 어느 구역할 것 없이 숲에 둘러싸여 있어 한여름의 따가운 햇볕도 두렵지 않다. 맑은 날에도 그늘을 드리우는 각종 수목은 음이온까지 내뿜어 속세에 지친 캠퍼의 심신을 어루만진다. 캠핑장 내에 매점이 없지만, 도보로 5분 거리 안에 슈퍼와 음식점이 많아 불편하지 않다. 캠핑장 초입에 인공암벽장 등 즐길 거리도 풍성하다.
캠핑장 주변에 노천 온천과 드라이브 코스인 순환로가 있어 연계 관광에 용이하다. 주변에 음식점도 다양해 선택의 폭이 넓다.",466,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0e421728-20f0-4a8f-b105-f2beceb8895c,6,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=f847085b-1bdf-4481-b385-4e1a6d4f6e6b&big_category=A03&mid_category=A0302&big_area=4
466,해담마을 수륙양용차,,"강원도 양양군의 체험마을 중 하나인 해담마을에서 운영하는 특별한 체험프로그램이다. 지상과 수상을 오가는 수륙양용차를 타고 스릴 만점의 드라이브를 즐길 수 있다. 특히 한여름이 인기인데 시원한 미천골 계곡을 따라 달리면 무더위가 저만치 물러간다. 체험 코스는 모두 세 코스로, 출발은 해담마을 야영장이다. A코스는 벼락바위를 돌아오는 왕복 3km 코스로, 성인, 어린이 구분없이 1인 1만3000원이다. B코스는 깊숙한 숲을 돌아보는 6km 코스로, 1인 2만2000원이다. 두 코스를 모두 경험하는 9km C코스는 1인 3만3000원이다. 문의와 단체 예약은 전화(033-673-2233)로 하고 개인은 현장 접수를 받는다. 매일 9시부터 오후 5시까지 운영한다. 해담마을은 이외에도 물고기 맨손잡기, 카약타기, 뗏목타기, 활쏘기, 페인트볼사격, 서바이벌게임, 버기카드 타기 등의 체험프로그램을 운영한다. 숙박 시설과 캠핑장을 갖춰 해마다 6만여 명의 여행객이 방문한다. 산세가 수려하고 미천골 계곡이 마을을 가로지르며 흐르는 탓에 휴가지로 인기다.

[주요시설&부대시설]
수륙양용차",467,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e2b17b7a-3965-40c8-85c5-28cf926bcd1e,2,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=14058773-68a6-4f6d-95c7-dccfd6624f85&big_category=A03&mid_category=A0305&big_area=32
467,평화수상레저,,"평화수상레저는 경기도 남양주 북한강변에 있는 수상레저 시설이다. 이곳에서는 수상스키, 웨이크보드, 웨이크서핑 등의 수상 스포츠와 모터보트를 타고 북한강 드라이브도 즐길 수 있다. 이외에도 플라이보드, 바나나보트와 와플, 땅콩 보트, 디스코보트 등의 놀이 기구도 있어 다양하게 즐길 수 있다. 어린이를 위한 미니풀장은 가족단위 방문객에게 인기 있는 시설이다.
이곳은 최대 20명까지 숙박 가능한 게스트하우스를 운영하고 있어 단체 방문객이나 오가는 수고로움을 덜고 여유 있게 즐기고자 하는 사람들이 편하게 이용할 수 있다. 더위를 식힐 수 있는 시원한 음료가 있는 카페와 북한강을 바라보며 쉴 수 있는 휴게공간이 있다. 강습 프로그램과 자세한 이용요금은 홈페이지를 참고하면 된다.",468,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=19891e0d-1d76-4423-bb66-4de360823f00,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4a6a47e3-41b0-4ebf-ad79-6090523a2a2b&big_category=A03&mid_category=A0301&big_area=31
468,평인일주도로,,"통영 평인일주로는 명정동부터 인평동까지 이어진다. 해가 산어귀를 넘어가기 전에 평인일주로 노을 전망대에 도착하면 수평선 너머로 태양이 저무는 아름다운 노을 풍경을 감상할 수 있다. 순간순간 변해 가는 바다의 색감을 카메라에 온전히 담기는 힘들어도, 눈으로 마음으로 붉은 태양이 전해주는 따스하고 영롱한 빛을 감상할 수 있는 일몰 명소이다. 주차공간도 여유롭고 곳곳에 벤치가 마련되어 있어 차 한 잔 들고 나와 일몰을 감상하기에도 좋은 곳이다.",469,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=24034875-bcea-4233-bc88-f7cbdaa5c276,5,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=5eed0a5a-658d-4f9c-b0e4-e886c957e03d&big_category=A03&mid_category=A0302&big_area=36
469,탑코리아수상레저,,"경기도 가평군 가평읍에 위치한 수상레저 시설로 홍천강과 연꽃호수가 만나는 지점에 있다. 배와 연결된 줄을 잡고 타는 수상스키, 두발이 하나의 데크에 연결된 웨이크보드가 많이 하는 액티브 레저이다. 탑승하는 것으로는 바나나보트, 플라이피쉬, 보트드라이브 등이 있다. 초보자는 강습을 받으며 탈 수 있다. 미리 전화로 상담을 받고 예약하는 것이 좋다. 겨울기간이 시작되는 11월부터 3월까지는 휴장이다. 서울양양고속도로 설악IC에서 차량으로 16분 거리에 있다.",470,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e4ead22d-d0ff-4333-8c78-990a5d217f49,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=7d477af3-c6ea-4cc1-8a0a-7fe0e1b025d2&big_category=A03&mid_category=A0303&big_area=31
470,배내골 사발이,,"산악오토바이(ATV), 페인트볼 서바이벌게임 진행 전문업체로 영남알프스 배내골에 위치해 있는 경남권 최대 레저업체이다. 산악 ATV를 탈 수 있DJ 인기가 많은 곳으로 ATV가 주 종목이긴 하지만 페인트총 서바이벌도 가능하고 어린이를 위한 깡통열차도 운영하고 있다. 본격적으로 산에 가기 전에 브레이크, 엑셀 감각을 익히 뒤에 비탈길을 반복해서 오르고 내리며 연습을 한 후 본격적인 산악 ATV코스를 체험하면 된다. 산악 ATV를 드라이브를 하면 나뭇가지, 흙 등이 많이 날리므로 복장은 긴팔, 긴바지를 입어야 한다. ATV 산악코스 A와 B 코스는 약 50분, 일주코스는 약 1시간 20분 정도 소요된다. 영남알프스의 자연 경치를 즐기며 스릴과 스피드를 느끼며 스트레스를 날리고 싶다면 추천할 만한 경험이다. 또한, 배내골 사발이에서는 ATV, 서바이벌 체험, 깡통열차 등의 장비들을 가지고 전국 출장·임대 서비스도 가능하다.
주변 펜션과 연계되어 있어 펜션연계할인 이벤트도 실시하며, 기업연수, 회사워크숍, 학생 MT, 수련회, 단합대회, 가족, 커플 등이 다양한 체험을 하기 위해 방문하고 있다.",471,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a12b2061-89ef-4168-97ea-7be98b05990d,4,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4d051ce8-f112-428d-8a9a-fcddebd2a3c3&big_category=A03&mid_category=A0302&big_area=7
471,복금저수지(복심저수지),,"복금저수지(복심저수지)는 농업용수를 공급하기 위해 금강의 지류인 칠산천을 막아 조성된 저수지이다. 부여에서는 반산저수지 다음으로 규모가 크며, 가장 오래된 저수지로 유명하다. 저수지 주변에는 약간의 평지가 분포하어 쌀, 보리 중심의 농업과 양잠, 양돈이 이루어지고 있다. 한적한 지역에 들어선 저수지라 호수변에서 드라이브하기가 좋다.
복금저수지(복심저수지)는 국도 29호선, 지방도 723호선에서 가림로를 통해 접근할 수 있으며, 고속도로는 서천공주고속도로 서부여IC, 동서천IC와 논산천안고속도로 연무IC가 가깝다. 주변에는 임천향교, 성흥산, 부여 가림성, 대조사(부여), 팔충사 등이 있다.",472,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ea6f9008-02c9-4314-9c3a-177cac1a1165,3,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=664a8f98-29a2-4e71-81f4-87f981a546b5&big_category=A03&mid_category=A0303&big_area=34
