addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title
인천광역시 서구 로봇랜드로 155-11,(청라동),2,0,A02,A0202,A02020600,2781589,12,20211126193921,http://tong.visitkorea.or.kr/cms/resource/52/2781652_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2781652_image2_1.jpg,Type3,126.6109530869,37.5196975976,6,20230828172818,7,,인천로봇랜드
인천광역시 서구 북항로 135,(원창동),2,0,A01,A0101,A01011400,2768195,12,20211104202119,http://tong.visitkorea.or.kr/cms/resource/96/2790596_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2790596_image2_1.jpg,Type3,126.6319710049,37.5055773883,6,20231206142801,7,,인천북항다목적부두
인천광역시 연수구 인천신항대로 707,(송도동),2,0,A01,A0101,A01011400,2768127,12,20211104193714,,,,126.6364083414,37.3464570625,6,20231205171158,8,,인천신항관리부두
인천광역시 서구 원당대로 454-14,(왕길동),2,0,A01,A0101,A01010500,2781599,12,20211126195151,http://tong.visitkorea.or.kr/cms/resource/61/2781661_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2781661_image2_1.jpg,Type3,126.6526667493,37.5904345493,6,20230828152811,7,,인천어린이천문대
인천광역시 중구 제물량로 183,,2,0,A02,A0201,A02010700,1619608,12,20120430231424,http://tong.visitkorea.or.kr/cms/resource/09/1577809_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/1577809_image3_1.jpg,Type3,126.6233172260,37.4700591426,6,20230727143019,10,,인천우체국
인천광역시 중구 관동1가,,2,,A02,A0203,A02030600,3003517,12,20230829151952,http://tong.visitkorea.or.kr/cms/resource/66/3001966_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/3001966_image3_1.jpg,Type3,126.6208729040,37.4736725684,6,20240522153950,10,,인천일본풍거리
인천광역시 중구 신포로27번길 80,(관동1가),2,0,A02,A0201,A02010700,945513,12,20100205023743,http://tong.visitkorea.or.kr/cms/resource/99/2363099_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2363099_image3_1.jpg,Type3,126.6214950690,37.4736836892,6,20230817142700,10,,인천중구청(구 인천부 청사)
인천광역시 남동구 간석1동 420-3,(간석동),2,0,A02,A0202,A02020700,2790502,12,20211209201148,http://tong.visitkorea.or.kr/cms/resource/67/2791067_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/67/2791067_image2_1.JPG,Type3,126.7018547420,37.4615809589,6,20240424144516,4,,인천중앙공원
인천광역시 계양구 봉오대로 855 계양경기장,,2,,A02,A0203,A02030400,2999163,12,20230821134343,http://tong.visitkorea.or.kr/cms/resource/64/2999564_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2999564_image3_1.jpg,Type3,126.7443683688,37.5311014098,6,20230831144236,2,,인천치즈스쿨
인천광역시 중구 월미로 376,(북성동1가),2,0,A01,A0101,A01011400,1619527,12,20120430224718,http://tong.visitkorea.or.kr/cms/resource/61/1577661_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/1577661_image3_1.jpg,Type3,126.6036330015,37.4667897312,6,20230223113013,10,,인천항 갑문
인천광역시 중구 월미로 376,(북성동1가),2,0,A02,A0204,A02040800,2554143,12,20180718185228,http://tong.visitkorea.or.kr/cms/resource/39/3302939_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/3302939_image3_1.jpg,Type3,126.6041412796,37.4671063698,6,20240522170244,10,,인천항 갑문홍보관
인천광역시 연수구 국제항만대로326번길 57,(송도동),2,0,A02,A0202,A02020800,2709546,12,20210311193134,,,,126.6054979021,37.4241197229,6,20231103135337,8,,인천항 국제여객터미널
인천광역시 중구 서해대로 353,(항동7가),2,0,A01,A0101,A01011400,2783146,12,20211130012126,http://tong.visitkorea.or.kr/cms/resource/99/2791099_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/99/2791099_image2_1.JPG,Type3,126.6146845114,37.4761443941,6,20231011155302,10,,인천항 제8부두
인천광역시 연수구 국제항만대로 438,,2,0,A02,A0202,A02020800,2606182,12,20190613002441,,,,126.5916880215,37.4251776902,6,20230911202510,8,,인천항 크루즈터미널
인천광역시 연수구 국제항만대로326번길 57,(송도동),2,0,A01,A0101,A01011400,2768129,12,20211104193933,,,,126.6054979021,37.4241197229,6,20231017092646,8,,인천항국제여객부두
인천광역시 중구 연안부두로 70,(항동7가),2,0,A02,A0202,A02020800,2754765,12,20211008002208,http://tong.visitkorea.or.kr/cms/resource/91/2781491_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/91/2781491_image2_1.png,Type3,126.5989809953,37.4542633276,6,20230717175926,10,,인천항연안여객터미널
인천광역시 미추홀구 매소홀로 589 (문학동),,2,0,A02,A0201,A02010700,125561,12,20030122090000,http://tong.visitkorea.or.kr/cms/resource/28/3309128_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/3309128_image3_1.jpg,Type3,126.6875622377,37.4386750343,6,20240613110734,3,,인천향교
인천광역시 서구 로봇랜드로249번길 38,(청라동),2,0,A01,A0101,A01010500,2767889,12,20211104001203,http://tong.visitkorea.or.kr/cms/resource/64/2781364_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/64/2781364_image2_1.png,Type3,126.6073614330,37.5310295496,6,20231026212601,7,,인천환경공단 - 청라생태공원
인천광역시 중구 제물량로232번길 46,(송학동1가),2,0,A02,A0202,A02020700,125519,12,20031223090000,http://tong.visitkorea.or.kr/cms/resource/92/1193592_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1193592_image3_1.jpg,Type3,126.6222755091,37.4752946269,6,20240308103703,10,,자유공원(인천)
인천광역시 계양구 용종로 78 (용종동),하나아파트 상가 B01호,2,,A02,A0203,A02030400,3080970,12,20240112161404,http://tong.visitkorea.or.kr/cms/resource/66/3080966_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/66/3080966_image3_1.png,Type3,126.7421655209,37.5407863555,6,20240112161429,2,,점핑파크 인천계양점
인천광역시 중구 영종해안남로321번길 186,,2,0,A02,A0202,A02020600,2650745,12,20200330193945,,,,126.4557445366,37.4373461143,6,20230612151252,10,,파라다이스 씨티 씨메르(인천)
경상남도 하동군 북천면 중촌길 51-22,(북천면),36,0,A02,A0201,A02010700,1960010,12,20141024223309,,,,127.8704964086,35.1279628829,6,20240202122609,18,,하동 경현당(인천서원)
인천광역시 중구 을왕동,980-1,2,,A03,A0303,A03030300,3022132,12,20231023102828,http://tong.visitkorea.or.kr/cms/resource/94/3022094_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/3022094_image3_1.jpg,Type3,126.3571113195,37.4577531311,6,20240321130242,10,032-710-6976,현대요트 인천
인천광역시 서구 봉수대로 1172-1,(백석동),2,0,A02,A0201,A02010800,2768191,12,20211104201751,http://tong.visitkorea.or.kr/cms/resource/35/2787835_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2787835_image2_1.jpg,Type3,126.6640687601,37.5805775647,6,20230914104011,7,,황룡사(인천)
인천광역시 연수구 청량로70번길 40-18 (동춘동),,2,0,A02,A0201,A02010800,1231032,12,20110317231818,http://tong.visitkorea.or.kr/cms/resource/38/3043938_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/3043938_image3_1.jpg,Type3,126.6592515420,37.4166243183,6,20240516162655,8,,흥륜사(인천)
인천광역시 중구 신포로23번길 69-1 중구음식업지부,,2,0,A02,A0201,A02010700,945221,12,20100204225526,http://tong.visitkorea.or.kr/cms/resource/25/3047225_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/3047225_image3_1.jpg,Type3,126.6213839908,37.4728671156,6,20240603104004,10,,(구)인천일본제58은행지점
인천광역시 서구 봉수대로 415,(원창동),2,0,A01,A0101,A01010500,2768211,12,20211104222046,http://tong.visitkorea.or.kr/cms/resource/54/2790454_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2790454_image2_1.jpg,Type3,126.6607487183,37.5133075530,6,20231206142728,7,,SK인천석유화학벚꽃동산
